靡ㄩ絏,虏嘿,るら,Μ絃基(じ)
COID,Name,MDATE,CLOSE
0053   ,じ筿     ,20191114,    33.9580
0050   ,じ芖50   ,20191115,    18.8836
1301   ,鹅         ,20191115,    76.7364
6505   ,鹅て       ,20191115,    83.1401
1326   ,て         ,20191115,    71.2112
1303   ,玭ㄈ         ,20191115,    56.3695
1216   ,参         ,20191115,    57.9650
2912   ,参禬       ,20191115,   254.2803
9907   ,参龟       ,20191115,     9.2301
2855   ,参靡       ,20191115,     8.2493
1232   ,参痲       ,20191115,    97.0454
2317   ,翬         ,20191115,    70.5351
2354   ,翬非         ,20191115,    54.5074
3413   ,ㄊ供         ,20191115,   127.1556
6451   ,癟-KY      ,20191115,   128.1408
2330   ,縩筿       ,20191115,   269.1331
3443   ,承種         ,20191115,   245.4534
5347   ,         ,20191115,    50.4377
3374   ,弘         ,20191115,    58.4099
1560   ,い         ,20191115,    56.6378
2303   ,羛筿         ,20191115,    10.2656
2329   ,地         ,20191115,    13.0609
2379   ,风琑         ,20191115,   170.4750
2363   ,参         ,20191115,     7.1866
2449   ,ㄊじ筿     ,20191115,    27.9017
2454   ,羛祇       ,20191115,   293.9276
2451   ,承ǎ         ,20191115,    51.6498
0051   ,じい100  ,20191115,    27.8895
0052   ,碔üм     ,20191115,     7.6365
0053   ,じ筿     ,20191115,    34.2403
0050   ,じ芖50   ,20191118,    19.0063
1301   ,鹅         ,20191118,    77.2120
6505   ,鹅て       ,20191118,    83.8322
1326   ,て         ,20191118,    71.2112
1303   ,玭ㄈ         ,20191118,    56.6060
1216   ,参         ,20191118,    58.6796
2912   ,参禬       ,20191118,   254.2803
9907   ,参龟       ,20191118,     9.2689
2855   ,参靡       ,20191118,     8.2793
1232   ,参痲       ,20191118,    97.0454
2317   ,翬         ,20191118,    70.8483
2354   ,翬非         ,20191118,    55.5908
3413   ,ㄊ供         ,20191118,   136.0720
6451   ,癟-KY      ,20191118,   129.4619
2330   ,縩筿       ,20191118,   272.6397
3443   ,承種         ,20191118,   248.6770
5347   ,         ,20191118,    50.2105
3374   ,弘         ,20191118,    57.9536
1560   ,い         ,20191118,    57.2331
2303   ,羛筿         ,20191118,    10.4091
2329   ,地         ,20191118,    13.4450
2379   ,风琑         ,20191118,   171.2293
2363   ,参         ,20191118,     7.2594
2449   ,ㄊじ筿     ,20191118,    28.5367
2454   ,羛祇       ,20191118,   292.1864
2451   ,承ǎ         ,20191118,    51.4427
0051   ,じい100  ,20191118,    28.0317
0052   ,碔üм     ,20191118,     7.7048
0053   ,じ筿     ,20191118,    34.4396
0050   ,じ芖50   ,20191119,    19.1495
1301   ,鹅         ,20191119,    77.2120
6505   ,鹅て       ,20191119,    83.3131
1326   ,て         ,20191119,    70.8853
1303   ,玭ㄈ         ,20191119,    56.6848
1216   ,参         ,20191119,    58.7590
2912   ,参禬       ,20191119,   255.9208
9907   ,参龟       ,20191119,     9.3464
2855   ,参靡       ,20191119,     8.2493
1232   ,参痲       ,20191119,    96.6541
2317   ,翬         ,20191119,    72.6489
2354   ,翬非         ,20191119,    56.0076
3413   ,ㄊ供         ,20191119,   134.9090
6451   ,癟-KY      ,20191119,   126.3794
2330   ,縩筿       ,20191119,   276.1463
3443   ,承種         ,20191119,   250.5191
5347   ,         ,20191119,    50.3620
3374   ,弘         ,20191119,    58.5012
1560   ,い         ,20191119,    56.9779
2303   ,羛筿         ,20191119,    10.4450
2329   ,地         ,20191119,    13.6584
2379   ,风琑         ,20191119,   176.5095
2363   ,参         ,20191119,     7.2776
2449   ,ㄊじ筿     ,20191119,    28.1258
2454   ,羛祇       ,20191119,   293.2311
2451   ,承ǎ         ,20191119,    51.6498
0051   ,じい100  ,20191119,    28.0712
0052   ,碔üм     ,20191119,     7.7731
0053   ,じ筿     ,20191119,    34.7136
0050   ,じ芖50   ,20191120,    19.0779
1301   ,鹅         ,20191120,    76.4985
6505   ,鹅て       ,20191120,    83.8322
1326   ,て         ,20191120,    70.4780
1303   ,玭ㄈ         ,20191120,    56.2906
1216   ,参         ,20191120,    58.9972
2912   ,参禬       ,20191120,   255.9208
9907   ,参龟       ,20191120,     9.3076
2855   ,参靡       ,20191120,     8.3093
1232   ,参痲       ,20191120,    97.4367
2317   ,翬         ,20191120,    71.9443
2354   ,翬非         ,20191120,    56.0076
3413   ,ㄊ供         ,20191120,   131.8076
6451   ,癟-KY      ,20191120,   126.8198
2330   ,縩筿       ,20191120,   274.8313
3443   ,承種         ,20191120,   249.5980
5347   ,         ,20191120,    49.3775
3374   ,弘         ,20191120,    58.1361
1560   ,い         ,20191120,    56.6378
2303   ,羛筿         ,20191120,    10.5886
2329   ,地         ,20191120,    13.5731
2379   ,风琑         ,20191120,   173.8694
2363   ,参         ,20191120,     7.2958
2449   ,ㄊじ筿     ,20191120,    28.3873
2454   ,羛祇       ,20191120,   288.7038
2451   ,承ǎ         ,20191120,    50.9593
0051   ,じい100  ,20191120,    28.0317
0052   ,碔üм     ,20191120,     7.7788
0053   ,じ筿     ,20191120,    34.6306
0050   ,じ芖50   ,20191121,    18.9245
1301   ,鹅         ,20191121,    76.2607
6505   ,鹅て       ,20191121,    83.4861
1326   ,て         ,20191121,    70.5594
1303   ,玭ㄈ         ,20191121,    55.9753
1216   ,参         ,20191121,    57.9650
2912   ,参禬       ,20191121,   251.8195
9907   ,参龟       ,20191121,     9.2301
2855   ,参靡       ,20191121,     8.2493
1232   ,参痲       ,20191121,    97.0454
2317   ,翬         ,20191121,    72.4140
2354   ,翬非         ,20191121,    56.0076
3413   ,ㄊ供         ,20191121,   129.8693
6451   ,癟-KY      ,20191121,   128.1408
2330   ,縩筿       ,20191121,   272.6397
3443   ,承種         ,20191121,   249.5980
5347   ,         ,20191121,    50.5134
3374   ,弘         ,20191121,    63.8858
1560   ,い         ,20191121,    56.7228
2303   ,羛筿         ,20191121,    10.5168
2329   ,地         ,20191121,    13.5731
2379   ,风琑         ,20191121,   171.9836
2363   ,参         ,20191121,     7.2321
2449   ,ㄊじ筿     ,20191121,    28.5741
2454   ,羛祇       ,20191121,   283.4800
2451   ,承ǎ         ,20191121,    50.8212
0051   ,じい100  ,20191121,    27.9369
0052   ,碔üм     ,20191121,     7.6820
0053   ,じ筿     ,20191121,    34.2902
0050   ,じ芖50   ,20191122,    18.9347
1301   ,鹅         ,20191122,    76.7364
6505   ,鹅て       ,20191122,    83.9187
1326   ,て         ,20191122,    71.2112
1303   ,玭ㄈ         ,20191122,    56.3695
1216   ,参         ,20191122,    58.2826
2912   ,参禬       ,20191122,   255.9208
9907   ,参龟       ,20191122,     9.2689
2855   ,参靡       ,20191122,     8.2793
1232   ,参痲       ,20191122,    97.4367
2317   ,翬         ,20191122,    71.5529
2354   ,翬非         ,20191122,    56.1743
3413   ,ㄊ供         ,20191122,   127.9309
6451   ,癟-KY      ,20191122,   124.6181
2330   ,縩筿       ,20191122,   270.8864
3443   ,承種         ,20191122,   251.4401
5347   ,         ,20191122,    51.4980
3374   ,弘         ,20191122,    64.7985
1560   ,い         ,20191122,    56.4677
2303   ,羛筿         ,20191122,    10.4809
2329   ,地         ,20191122,    13.5304
2379   ,风琑         ,20191122,   175.3780
2363   ,参         ,20191122,     7.2867
2449   ,ㄊじ筿     ,20191122,    28.3499
2454   ,羛祇       ,20191122,   286.2660
2451   ,承ǎ         ,20191122,    50.1998
0051   ,じい100  ,20191122,    28.2314
0052   ,碔üм     ,20191122,     7.6707
0053   ,じ筿     ,20191122,    34.4194
0050   ,じ芖50   ,20191125,    18.9449
1301   ,鹅         ,20191125,    76.8949
6505   ,鹅て       ,20191125,    83.8322
1326   ,て         ,20191125,    71.5372
1303   ,玭ㄈ         ,20191125,    56.5271
1216   ,参         ,20191125,    58.7590
2912   ,参禬       ,20191125,   252.6398
9907   ,参龟       ,20191125,     9.3076
2855   ,参靡       ,20191125,     8.3692
1232   ,参痲       ,20191125,    97.0454
2317   ,翬         ,20191125,    70.1437
2354   ,翬非         ,20191125,    56.0076
3413   ,ㄊ供         ,20191125,   127.5433
6451   ,癟-KY      ,20191125,   125.4988
2330   ,縩筿       ,20191125,   269.1331
3443   ,承種         ,20191125,   245.9139
5347   ,         ,20191125,    52.1038
3374   ,弘         ,20191125,    64.1596
1560   ,い         ,20191125,    57.3181
2303   ,羛筿         ,20191125,    10.7681
2329   ,地         ,20191125,    13.4877
2379   ,风琑         ,20191125,   175.7552
2363   ,参         ,20191125,     7.3867
2449   ,ㄊじ筿     ,20191125,    28.1632
2454   ,羛祇       ,20191125,   291.4899
2451   ,承ǎ         ,20191125,    50.4069
0051   ,じい100  ,20191125,    28.2314
0052   ,碔üм     ,20191125,     7.6934
0053   ,じ筿     ,20191125,    34.4625
0050   ,じ芖50   ,20191126,    18.9961
1301   ,鹅         ,20191126,    77.6876
6505   ,鹅て       ,20191126,    83.8322
1326   ,て         ,20191126,    71.7816
1303   ,玭ㄈ         ,20191126,    56.4483
1216   ,参         ,20191126,    57.4886
2912   ,参禬       ,20191126,   254.6904
9907   ,参龟       ,20191126,     9.3076
2855   ,参靡       ,20191126,     8.3093
1232   ,参痲       ,20191126,    97.4367
2317   ,翬         ,20191126,    70.3786
2354   ,翬非         ,20191126,    57.0911
3413   ,ㄊ供         ,20191126,   129.8693
6451   ,癟-KY      ,20191126,   129.4619
2330   ,縩筿       ,20191126,   269.1331
3443   ,承種         ,20191126,   256.5057
5347   ,         ,20191126,    54.5273
3374   ,弘         ,20191126,    63.7946
1560   ,い         ,20191126,    57.4882
2303   ,羛筿         ,20191126,    10.9117
2329   ,地         ,20191126,    13.4450
2379   ,风琑         ,20191126,   176.8866
2363   ,参         ,20191126,     7.3503
2449   ,ㄊじ筿     ,20191126,    27.7897
2454   ,羛祇       ,20191126,   292.5346
2451   ,承ǎ         ,20191126,    50.0617
0051   ,じい100  ,20191126,    28.3786
0052   ,碔üм     ,20191126,     7.6707
0053   ,じ筿     ,20191126,    34.6348
0050   ,じ芖50   ,20191127,    19.0677
1301   ,鹅         ,20191127,    78.0047
6505   ,鹅て       ,20191127,    83.8322
1326   ,て         ,20191127,    71.9445
1303   ,玭ㄈ         ,20191127,    57.1578
1216   ,参         ,20191127,    57.8062
2912   ,参禬       ,20191127,   252.6398
9907   ,参龟       ,20191127,     9.3464
2855   ,参靡       ,20191127,     8.3692
1232   ,参痲       ,20191127,    97.4367
2317   ,翬         ,20191127,    70.9266
2354   ,翬非         ,20191127,    56.7577
3413   ,ㄊ供         ,20191127,   132.5830
6451   ,癟-KY      ,20191127,   130.3426
2330   ,縩筿       ,20191127,   272.6397
3443   ,承種         ,20191127,   247.7560
5347   ,         ,20191127,    53.8457
3374   ,弘         ,20191127,    60.4178
1560   ,い         ,20191127,    57.4882
2303   ,羛筿         ,20191127,    10.9117
2329   ,地         ,20191127,    13.7438
2379   ,风琑         ,20191127,   179.9039
2363   ,参         ,20191127,     7.4595
2449   ,ㄊじ筿     ,20191127,    27.6403
2454   ,羛祇       ,20191127,   294.2759
2451   ,承ǎ         ,20191127,    49.6474
0051   ,じい100  ,20191127,    28.4603
0052   ,碔üм     ,20191127,     7.7048
0053   ,じ筿     ,20191127,    34.4625
0050   ,じ芖50   ,20191128,    19.0165
1301   ,鹅         ,20191128,    77.9255
6505   ,鹅て       ,20191128,    83.9187
1326   ,て         ,20191128,    71.4557
1303   ,玭ㄈ         ,20191128,    57.1578
1216   ,参         ,20191128,    57.8856
2912   ,参禬       ,20191128,   253.0499
9907   ,参龟       ,20191128,     9.2689
2855   ,参靡       ,20191128,     8.3093
1232   ,参痲       ,20191128,    97.0454
2317   ,翬         ,20191128,    70.3003
2354   ,翬非         ,20191128,    56.6743
3413   ,ㄊ供         ,20191128,   130.2570
6451   ,癟-KY      ,20191128,   126.3794
2330   ,縩筿       ,20191128,   271.3247
3443   ,承種         ,20191128,   246.3745
5347   ,         ,20191128,    54.8302
3374   ,弘         ,20191128,    59.9614
1560   ,い         ,20191128,    57.3181
2303   ,羛筿         ,20191128,    10.8399
2329   ,地         ,20191128,    13.7011
2379   ,风琑         ,20191128,   180.2810
2363   ,参         ,20191128,     7.4140
2449   ,ㄊじ筿     ,20191128,    28.0138
2454   ,羛祇       ,20191128,   300.5445
2451   ,承ǎ         ,20191128,    49.5093
0051   ,じい100  ,20191128,    28.4276
0052   ,碔üм     ,20191128,     7.7048
0053   ,じ筿     ,20191128,    34.6606
0050   ,じ芖50   ,20191129,    18.7199
1301   ,鹅         ,20191129,    77.0535
6505   ,鹅て       ,20191129,    83.0535
1326   ,て         ,20191129,    71.1298
1303   ,玭ㄈ         ,20191129,    56.3695
1216   ,参         ,20191129,    57.5680
2912   ,参禬       ,20191129,   250.5891
9907   ,参龟       ,20191129,     9.2689
2855   ,参靡       ,20191129,     8.2793
1232   ,参痲       ,20191129,    96.6541
2317   ,翬         ,20191129,    69.2826
2354   ,翬非         ,20191129,    55.5075
3413   ,ㄊ供         ,20191129,   129.8693
6451   ,癟-KY      ,20191129,   116.2515
2330   ,縩筿       ,20191129,   267.3798
3443   ,承種         ,20191129,   245.4534
5347   ,         ,20191129,    54.2243
3374   ,弘         ,20191129,    60.2352
1560   ,い         ,20191129,    56.5527
2303   ,羛筿         ,20191129,    10.7322
2329   ,地         ,20191129,    13.4024
2379   ,风琑         ,20191129,   173.8694
2363   ,参         ,20191129,     7.3776
